id,exclude,type,query,constraint,text,query_result,heading,format0,lat0,lng0,format1,lat1,lng1,format2,lat2,lng2,format3,lat3,lng3,format4,lat4,lng4,pitch
3420799861,0,"Scollay Square ","Scollay Square ",Boston,Scollay Square Subway,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3420849851,0,"Scollay Square ","Scollay Square ",Boston,"Scollay Square Pemberton Square, Old Courthouse and Side of Scollay Square Theatre",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3420850057,0,"Scollay Square ","Scollay Square ",Boston,"Scollay Square Pemberton Square, Old and New Courthouses and Barristers Hall",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3420850221,0,"Scollay Square ","Scollay Square ",Boston,Scollay Square View from Bowdoin Square,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3420850981,0,"Scollay Square ","Scollay Square ",Boston,Scollay Square Subway Entrance,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3420851307,0,"Scollay Square ","Scollay Square ",Boston,"Scollay Square Ferrara's Cafe, Coca-Cola Billboard",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3420851479,0,"Scollay Square ","Scollay Square ",Boston,"Scollay Square Parking Lot, Coca-Cola Billboard",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3420869869,0,"Scollay Square ","Scollay Square ",Boston,Scollay Square Ferrara's Cafe from Cross-street,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3420870905,0,,Faneuil Hall,Boston,"Parking Area between Scollay Square and Faneuil Hall, View from above",1,,"4 S Market St, Boston, MA 02109, USA",42.3602285,-71.0547722,,,,,,,,,,,,,
3421349756,0,,Corner of Columbus Avenue and Stuart Street,Boston,"Parking Lot, Viewed from Corner of Columbus Avenue and Stuart Street, with Greyhound Bus Station to Right and Berkeley Building in Distance",1,,"Stuart St & Columbus Ave, Boston, MA 02116, USA",42.3500938,-71.0700773,,,,,,,,,,,,,
3421350658,0,,Stuart Street,Boston,"Parking Lot, Stuart Street",1,,"Stuart St, Boston, MA 02116, USA",42.3496291,-71.0718319,,,,,,,,,,,,,
3421350834,0,,Stuart and Church Streets,Boston,"Parking Lot, Stuart and Church Streets, with Billboard Announcing Theatrical Run of Film, Written on the Wind, in Background",1,,"Church St & Stuart St, Boston, MA 02116, USA",42.3505059,-71.0686541,,,,,,,,,,,,,
3421350998,0,,State House,Boston,"Parking Lot in Back of State House, with Columnar Monument Capped with Eagle Statue",1,,"24 Beacon St, Boston, MA 02133, USA",42.3587772,-71.0638101,,,,,,,,,,,,,
3421378236,0,,Storrow Drive,Boston,"Parking Lot, Storrow Drive",1,,"Storrow Dr, Boston, MA, USA",42.3534052,-71.0830415,,,,,,,,,,,,,
3421378418,0,,Federal Street,Boston,"Crowded Parking Lot, 80 Federal Street",1,,"Federal St, Boston, MA 02110, USA",42.3547707,-71.056393,,,,,,,,,,,,,
3421378642,0,,"Boston Public Library, Copley Square",Boston,"Woman Seated under Large Window, Boston Public Library Exterior, Copley Square",1,,"700 Boylston St, Boston, MA 02116, USA",42.3494163,-71.0788284,,,,,,,,,,,,,
3421378748,0,,Paul Revere Mall,Boston,"Man and Young Boy Seated on Bench, Second Man Standing, Paul Revere Mall, 12:00 Noon",1,,"Paul Revere Mall, Boston, MA 02113, USA",42.3657551,-71.0535321,,,,,,,,,,,,,
3421379270,0,,"Haymarket,",Boston,"Street Vendors with Pushcarts, Haymarket, Southeast Expressway in Background",1,,"100 Hanover St, Boston, MA 02108, USA",42.3616212,-71.0563864,,,,,,,,,,,,,
3421410250,0,,"Clarendon Street, Copley Square Area",Boston,"Man Selling Flowers on Clarendon Street, Copley Square Area",1,,"Boston, MA - Copley Square (Corner of Clarendon St. & St. James Ave. in front of Trinity Church), Boston, MA 02116, USA",42.349848,-71.075101,,,,,,,,,,,,,
3421410374,0,,Newbury and Clarendon Streets,Boston,"Woman Wearing Fur Stole, Newbury and Clarendon Streets",1,,"Newbury St & Clarendon St, Boston, MA 02116, USA",42.351469,-71.075596,,,,,,,,,,,,,
3421410968,0,,"Clarendon Street, Copley Square Area",Boston,"Man Selling Flowers, Clarendon Street",1,,"Boston, MA - Copley Square (Corner of Clarendon St. & St. James Ave. in front of Trinity Church), Boston, MA 02116, USA",42.349848,-71.075101,,,,,,,,,,,,,
3421411168,0,,Commonwealth Avenue,Boston,"Man Selling Flowers, Commonwealth Avenue",1,,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064,,,,,,,,,,
3421411340,0,,,Boston,Fishermen in Docked Boat,0,,,,,,,,,,,,,,,,,
3421429620,0,,,Boston,Horse Harnessed to Wagon,0,,,,,,,,,,,,,,,,,
3421429806,0,,,Boston,Man Seated at Building Entrance,0,,,,,,,,,,,,,,,,,
3421429960,0,,Lowell Street,Boston,"Political Posters at Lowell and Mine Streets, 2:00 P.M.",1,272.03619501962163,"Lowell St & Main St, Wakefield, MA 01880, USA",42.36570254192707,-71.0608876088753,"Lowell St & Main St, Reading, MA 01867, USA",42.5243902,-71.1026721,"Lowell St & Main St, Nashua, NH 03064, USA",42.7654152,-71.4675592,"Main St & Lowell Rd, Groton, MA 01450, USA",42.6058826,-71.5684918,"Lowell St & Main St, Dunstable, MA 01827, USA",42.6735256,-71.4730955,3.528440339761019
3421431606,0,,Fayette Street,Boston,"Political Posters, Fayette Street, 3:00 P.M.",1,,"Fayette St, Boston, MA 02116, USA",42.3488198,-71.0675811,,,,,,,,,,,,,
3421431838,0,,Oxford Street,Boston,"Political Posters and Posters with Chinese Characters, Oxford Street, 12:30 P.M.",1,,"Oxford St, Boston, MA 02111, USA",42.3519201,-71.060479,"Oxford St, Boston, MA 02134, USA",42.3603822,-71.1284106,,,,,,,,,,
3421452308,0,,Beacon Hill,Boston,"Political Posters on Building in Middle Ground, Beacon Hill",1,,"Beacon Hill, Boston, MA, USA",42.3587999,-71.0707389,,,,,,,,,,,,,
3421452920,0,,"Information Center, Boston Common",Boston,"Advertising Posters for Mayor's Charity Field Day, Mounted on Top of Information Center, Boston Common",1,,"139 Tremont St, Boston, MA 02111, USA",42.3554627,-71.0638953,"2 Copley Pl Ste 105, Boston, MA 02116, United States",42.3473129,-71.0782651,,,,,,,,,,
3421453154,0,,"Information Center, Boston Common",Boston,Political Posters,1,,"139 Tremont St, Boston, MA 02111, USA",42.3554627,-71.0638953,"2 Copley Pl Ste 105, Boston, MA 02116, United States",42.3473129,-71.0782651,,,,,,,,,,
3421453320,0,,Summer Street and Arch Street,Boston,"Department Stores, Summer Street, between Arch and Washington Streets, 2:00 P.M.",1,,"Summer St & Arch St, Boston, MA 02111, USA",42.3544455,-71.0590922,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922,,,,,,,,,,
3421453610,0,,Summer Street and Chauncy Street,Boston,"Department Stores, Summer Street, between Chauncy and Washington Streets, 3:00 P.M.",1,,"Summer St & Chauncy St, Boston, MA 02110, USA",42.354492,-71.0591482,"Chauncy St & Summer St, Boston, MA 02110, USA",42.354492,-71.0591482,,,,,,,,,,
3421453770,0,,Summer Street and Arch Street,Boston,"Department Stores, Old South Meeting House, Summer Street Between Arch and Washington Streets",1,,"Summer St & Arch St, Boston, MA 02111, USA",42.3544455,-71.0590922,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922,,,,,,,,,,
3421453886,0,,"Filene's Department Store, Summer Street and Arch Street",Boston,"Filene's Department Store, Old South Meeting House in Background, Summer Street between Arch and Washington Streets",1,,"Arch St, Boston, MA 02110, USA",42.3554049,-71.0580762,,,,,,,,,,,,,
3421482250,0,,Summer Street and Arch Street,Boston,"Summer Street between Arch and Washington Streets, with Crosby Shoes Neon Sign",1,,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922,,,,,,,,,,,,,
3421482436,0,,Carver Street,Boston,"Courtyard of Ola's Restaurant, with Diners, Carver Street",1,,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617,,,,,,,,,,
3421482684,0,,Carver Street,Boston,"Courtyard of Ola's Restaurant, with Diners, Carver Street",1,,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617,,,,,,,,,,
3421482860,0,,Carver Street,Boston,"Courtyard of Ola's Restaurant, Carver Street, 11:30 A.M.-1:30 P.M.",1,,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617,,,,,,,,,,
3421483120,0,,bay village,Boston,"Courtyard of Ola's Restaurant as Seen Through Semicircular Arched Doorway, Carver Street, 11:30 A.M.-1:30 P.M.",1,254.4975730152272,"Carver St, Cambridge, MA 02138, USA",42.34876363988502,-71.06989966958253,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617,,,,,,,,,,-0.6275276369326264
3421483318,0,,Commonwealth Avenue at Boston University Bridge,Boston,"Sign at Howard Johnson's, Commonwealth Avenue at Boston University Bridge",1,,"Boston University Bridge & Commonwealth Avenue, Boston, MA 02215, USA",42.3506303,-71.1109592,,,,,,,,,,,,,
3421506338,0,,Court Street,Boston,"Pilgrim Lounge, Pattens, Court Street, 2:00 P.M.",1,,"Court St, Boston, MA, USA",42.3590281,-71.0587662,,,,,,,,,,,,,
3421506456,0,,,Boston,"White Tower Restaurant, 9:00 P.M.",0,,,,,,,,,,,,,,,,,
3421506750,0,,Edelweiss Restaurant,Boston,Edelweiss Restaurant,1,,,,,,,,,,,,,,,,,
3421507164,0,Cambridge,"Routes 2 and 3, Cambridge",Cambridge,"Goody-Stop, Routes 2 and 3, Cambridge",1,,"3rd St & 2nd Ave, Boston, MA 02129, USA",42.3738058,-71.0571158,"2nd Ave & 3rd St, Boston, MA 02129, USA",42.3738058,-71.0571158,,,,,,,,,,
3421530368,0,,Hanover Street facing Haymarket Square,Boston,"Hanover Street facing Haymarket Square, 11:15 A.M.",1,,"Haymarket Square, Boston, MA, USA",42.3636904,-71.0583937,,,,,,,,,,,,,
3421545854,0,"Scollay Square ",Brattle Street,Boston,"Scollay Square Facing Charles River, Brattle Street, 12:00 P.M.",1,,"Brattle St, Cambridge, MA 02138, USA",42.3775159,-71.1319376,,,,,,,,,,,,,
3421546604,0,"Scollay Square ",20 Pemberton Square,Boston,"Scollay Square Looking Down From West, From 10th Floor on East Facade of Pemberton Building (20 Pemberton Square)",1,,"20 Pemberton Square, Boston, MA 02108, USA",42.3587575,-71.061278,,,,,,,,,,,,,
3421547070,0,"Scollay Square ",20 Pemberton Square,Boston,Scollay Square Looking Northeast from 10th Floor Fire Escape on East Facade of Pemberton Building (20 Pemberton Square),1,,"20 Pemberton Square, Boston, MA 02108, USA",42.3587575,-71.061278,,,,,,,,,,,,,
3421547404,0,"Scollay Square ",Tremont Street,Boston,"Tremont Street, toward Scollay Square Air Raid Shelter Sign",1,,"Tremont St, Boston, MA, USA",42.3407195,-71.0776872,,,,,,,,,,,,,
3421565500,0,"Scollay Square ",Pemberton Square,Boston,Scollay Square From Pemberton Square Looking Across to Cornhill Street,1,,"Pemberton Square, Boston, MA 02108, USA",42.3587607,-71.0611279,,,,,,,,,,,,,
3421565690,0,"Scollay Square ",Pemberton Square,Boston,Scollay Square From Pemberton Square,1,,,,,,,,,,,,,,,,,
3421566416,0,"Scollay Square ",Hanover Street,Boston,Scollay Square Looking down Hanover Street,1,,"Hanover St, Boston, MA, USA",42.3643179,-71.0539177,,,,,,,,,,,,,
3421566616,0,"Scollay Square ",Hanover Street and Cambridge Street,Boston,"Scollay Square Looking down Hanover Street, Corner with Cambridge Street",1,,"149 Hanover St, Boston, MA 02109, USA",42.3617762,-71.0567642,,,,,,,,,,,,,
3421566784,0,"Scollay Square ",,Boston,"Scollay Square Looking North toward Howard Street, From under Scollay Square Theater Marquee",0,,,,,,,,,,,,,,,,,
3421567000,0,"Scollay Square ",Bowdoin Square,Boston,"Scollay Square From Roof of Bowdoin Square Garage, 12:30 P.M.",1,,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474,,,,,,,,,,,,,
3421584086,0,"Scollay Square ","Scollay Square ",Boston,Scollay Square Salvation Army and Parked Cars,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3421584938,0,"Scollay Square ","Scollay Square ",Boston,"Scollay Square Parking Lot, from above",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3421585154,0,"Scollay Square ","Scollay Square ",Boston,"Scollay Square Elevation of West Side Block, Help Wanted, 11:15 A.M.",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3421606454,0,"Scollay Square ","Scollay Square ",Boston,Scollay Square Rialto Theatre,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3421607044,0,"Scollay Square ",Tremont Street,Boston,"Scollay Square from Tremont Street, Suffolk Savings Bank",1,,"Tremont St, Boston, MA, USA",42.3407195,-71.0776872,,,,,,,,,,,,,
3421607456,0,"Scollay Square ",Pemberton Square,Boston,Scollay Square Pemberton Square to Old Courthouse,1,,"Pemberton Square, Boston, MA 02108, USA",42.3587607,-71.0611279,,,,,,,,,,,,,
3421607760,0,"Scollay Square ","Scollay Square ",Boston,Scollay Square Paul's Barber Shop,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3421607972,0,"Scollay Square ",Corner of Cornhill Street and Court Street,Boston,"Scollay Square Looking up Court Street, From Corner of Cornhill Street, Steaming Kettle",1,,"Cornhill, Boston, MA 02203, USA",42.359627,-71.0582889,,,,,,,,,,,,,
3421658278,0,"Scollay Square ",Court Street and Tremont Street,Boston,Scollay Square Court Street Intersection with Tremont Street,1,,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896,,,,,,,,,,,,,
3421658426,0,"Scollay Square ",Court Street and Tremont Street,Boston,"Scollay Square Court Street from Corner of Tremont Street, Patten's Restaurant",1,,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896,,,,,,,,,,,,,
3421658598,0,"Scollay Square ",Cambridge Street,Boston,"Scollay Square Cambridge Street, The Old Howard, 8:20 A.M.",1,,"Cambridge St, Boston, MA, USA",42.3612481,-71.0653205,,,,,,,,,,,,,
3421659014,0,"Scollay Square ","Scollay Square ",Boston,Scollay Square Bottled Liquors,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3421677800,0,"Scollay Square ",Cambridge Street and Irving Street,Boston,"Scollay Square Cambridge Street from Irving Street, Looking toward Bowdoin Square",1,,"Irving St & Cambridge St, Boston, MA 02114, USA",42.3612428,-71.0663228,,,,,,,,,,,,,
3421678026,0,"Scollay Square ","Scollay Square ",Boston,Scollay Square Cobb's Restaurant,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3421678232,0,"Scollay Square ","Scollay Square ",Boston,"Newsstand, Under Old Scollay Square Theatre Marquee, 10:00 A.M.",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3421678452,0,"Scollay Square ","Scollay Square ",Boston,"Scollay Square Sully's Sandwich, Pepsi-Cola",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3421678874,0,Scollay,Brattle Street,Boston,Brattle Street off Scollay Square Parking Areas,1,,"Brattle St, Cambridge, MA 02138, USA",42.3775159,-71.1319376,,,,,,,,,,,,,
3421679082,0,,Brattle Street,Boston,"Corner of Brattle Street, Near Scollay Square Parking Areas",1,,"Brattle St, Cambridge, MA 02138, USA",42.3775159,-71.1319376,,,,,,,,,,,,,
3421679374,0,,Faneuil Hall,Boston,"Faneuil Hall Area, Aerial view from Parapet of Suffolk County Courthouse, 14th Floor",1,,"Faneuil Hall Marketplace, 4 S Market St, Boston, MA 02109, USA",42.3602285,-71.0547722,,,,,,,,,,,,,
3421679564,0,"Scollay Square ","Scollay Square ",Boston,"Scollay Square Subway Traffic Island, Amusement Centre",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
3423257275,0,,Charter Street,Boston,"Scribbling, Charter Street, 12:30 P.M.",1,,"Charter St, Boston, MA, USA",42.3671803,-71.054599,,,,,,,,,,,,,
3423257421,0,Somerville,"Statue of the Union, Highland Avenue",Somerville,"Scribbling, Somerville, Highland Avenue, Statue of the Union, detail",0,,,,,,,,,,,,,,,,,
3423258081,0,,Fleet Street,Boston,"Fleet Street, Chalk Drawing of Woman",1,,"Fleet St, Boston, MA, USA",42.364361,-71.0522943,,,,,,,,,,,,,
3423258607,0,,Moon Street,Boston,"Moon Street, Doorway Scribbling",1,,"Moon St, Boston, MA 02113, USA",42.3640516,-71.0528854,,,,,,,,,,,,,
3423258751,0,,North Margin Street,Boston,"North Margin Street, White Fund Building, Doorway Scribbling, 12:00 P.M.",1,,"N Margin St, Boston, MA 02113, USA",42.3651001,-71.0567338,,,,,,,,,,,,,
3423277535,0,,North Margin Street,Boston,"North Margin Street, White Fund Building, Corner Scribbling, 12:30 P.M.",1,,"N Margin St, Boston, MA 02113, USA",42.3651001,-71.0567338,,,,,,,,,,,,,
3423277793,0,,North Margin Street,Boston,"North Margin Street, White Fund Building, Corner Scribbling, 12:45 P.M.",1,,"N Margin St, Boston, MA 02113, USA",42.3651001,-71.0567338,,,,,,,,,,,,,
3423278163,0,,North Bennett Street,Boston,"North Bennett Street, St. Anthony's Playground, Ground Scribbling",1,,"N Bennet St, Boston, MA 02113, USA",42.3653163,-71.054277,,,,,,,,,,,,,
3423278789,0,,North Bennett Street,Boston,"North Bennett Street, Saint Anthony's Playground, Corner Scribbling, 11:45 A.M.",1,,"N Bennet St, Boston, MA 02113, USA",42.3653163,-71.054277,,,,,,,,,,,,,
3423279057,0,,North Bennett Street,Boston,"North Bennett Street, Saint Anthony's Playground, Wall Scribbling, 11:30 A.M.",1,,"N Bennet St, Boston, MA 02113, USA",42.3653163,-71.054277,,,,,,,,,,,,,
3423279419,0,,North Bennett Street,Boston,"North Street, Graffiti on Storefront, 1:00 P.M.",1,,"N Bennet St, Boston, MA 02113, USA",42.3653163,-71.054277,,,,,,,,,,,,,
3423289755,0,,Wiggin Street,Boston,"Wiggin Street, Graffiti on Storefront, 1:30 P.M.",1,,"Wiggin St, Boston, MA 02113, USA",42.36564,-71.054412,,,,,,,,,,,,,
3423289979,0,,Wesley Place,Boston,"Wesley Place, Scribbling on Brick Wall, 2:00 P.M.",1,,"Wesley Pl, Boston, MA 02113, USA",42.3640642,-71.0544858,,,,,,,,,,,,,
3423290219,0,,Hanover Street,Boston,"Hanover Street, Door Scribbling, 11:30 A.M.",1,,"Hanover St, Boston, MA, USA",42.3643179,-71.0539177,,,,,,,,,,,,,
3423290639,0,,"Christopher Columbus School, north end",Boston,"Christopher Columbus School Plaque, Graffiti, 1:30 P.M.",1,72.62981169371973,"37 Hicks Ave, Medford, MA 02155, USA",42.36244463007418,-71.0514489155509,,,,,,,,,,,,,8.810557462996627
3423290913,0,,Charter Street,Boston,"Charter Street, Sidewalk Drawings, 12:30 P.M.",1,,"Charter St, Boston, MA, USA",42.3671803,-71.054599,,,,,,,,,,,,,
3423291293,0,,Charter Street and Unity Street,Boston,"Corner of Charter Street and Unity Street, Wall Graffiti",1,,"Unity St & Charter St, Boston, MA 02113, USA",42.3665676,-71.0535652,,,,,,,,,,,,,
3423303469,0,,Washington Street,Boston,"Washington Street, Knight Drugs Store on Corner",1,,,,,,,,,,,,,,,,,
3423304117,0,,Union Street,Boston,"Union Street, Appliance and Furniture Stores",1,,"Union St, Boston, MA, USA",42.3610208,-71.0569512,,,,,,,,,,,,,
3423304313,0,,Union Street,Boston,"Salem Street, Medford, Auto Parts Store",1,,"Union St, Boston, MA, USA",42.3610208,-71.0569512,,,,,,,,,,,,,
3423304711,0,Cambridge,Prospect Street,Cambridge,"Cambridge, Prospect Street, Wong Laundry and Corns Medicine on Corner",1,,"Prospect St, Cambridge, MA, USA",42.3696674,-71.1007665,,,,,,,,,,,,,
3423304851,0,Cambridge,120 Porter Street,Cambridge,"Cambridge, 120 Porter Street, Directory and Parking Lot Entrance",1,,"120 Porter St, Cambridge, MA 02141, USA",42.3737433,-71.0903294,,,,,,,,,,,,,
3423327979,0,Cambridge,Pearl Street and Green Street,Cambridge,"Cambridge, Pearl Street and Green Street, Eateries and Liquor Stores",1,,"Green St & Pearl St, Cambridge, MA 02139, USA",42.3641484,-71.1031673,,,,,,,,,,,,,
3423328119,0,,"Park Square, Stuart Street",Boston,"Park Square, Stuart Street, Billboards and Parking Lot",1,,"Stuart St, Boston, MA 02116, USA",42.3500289,-71.0703479,,,,,,,,,,,,,
3423328431,0,,Nashua Street,Boston,"Nashua Street, Billboards",1,,"Nashua St, Boston, MA 02114, USA",42.367706,-71.0659781,,,,,,,,,,,,,
3423329087,0,Somerville,Mystic Avenue,Somerville,"Somerville, Mystic Avenue, Joe's Food Market",1,,"Mystic Ave, Somerville, MA, USA",42.3941659,-71.0870226,,,,,,,,,,,,,
3423329321,0,Somerville,Mystic Avenue,Somerville,"Somerville, Mystic Avenue, Service Station",1,,"Mystic Ave, Somerville, MA, USA",42.3941659,-71.0870226,,,,,,,,,,,,,
3423329643,0,Somerville,"McGrath Highway,",Somerville,"Somerville, McGrath Highway, Mobil Tires",1,,"McGrath Hwy, Somerville, MA, USA",42.3821176,-71.0902924,,,,,,,,,,,,,
3423354711,0,Cambridge,Massachusetts Avenue,Cambridge,"Cambridge, Massachusetts Avenue, University Stationery Company",1,,"Massachusetts Ave, Cambridge, MA, USA",42.3759288,-71.1185864,,,,,,,,,,,,,
3423355177,0,,"Charlestown, Main Street",Boston,"Charlestown, Main Street, Circus Posters in Linoleum Store Window",1,,"Main St, Boston, MA 02129, USA",42.3783445,-71.0679867,"Main St, Boston, MA 02129, USA",42.3783445,-71.0679867,,,,,,,,,,
3423355529,0,,Kendall Square,Boston,"Kendall Square, Laird DeVou",1,,"Kendall St, Boston, MA, USA",42.3362946,-71.0822968,,,,,,,,,,,,,
3423371169,0,,Harrison Avenue,Boston,"Harrison Avenue, Blacker & Shepard Company Lumber",1,,"Harrison Ave, Boston, MA, USA",42.338937,-71.0701555,,,,,,,,,,,,,
3423371533,0,,Hanover Street,Boston,"Hanover Street, Stores and Restaurants",1,,"Hanover St, Boston, MA, USA",42.3643179,-71.0539177,,,,,,,,,,,,,
3423371663,0,,Hanover Street,Boston,"Hanover Street and Washington Street, Adam Hats Store",1,72.62981169371973,"Washington St, Boston, MA, USA",42.36151393669768,-71.05774104402519,"Washington St, Boston, MA 02136, USA",42.2453699,-71.1212068,"Washington St, Brighton, MA 02135, USA",42.3506351,-71.1679423,,,,,,,0
3423371799,0,,Friend Street,Boston,"Friend Street, Men's Clothing Store and Jack Sharkey's Ringside Cafe",1,,"Friend St, Boston, MA 02114, USA",42.3639798,-71.0604784,,,,,,,,,,,,,
3423372035,0,Somerville,Foley Street,Somerville,"Somerville, Foley Street, Company and Warehouse Signs",1,,"Foley St, Somerville, MA 02145, USA",42.3930747,-71.0799363,,,,,,,,,,,,,
3423372393,0,Cambridge,Elm Street,Cambridge,"Cambridge, Elm Street, Auto Parts Company",1,,"Elm St, Cambridge, MA 02139, USA",42.3704767,-71.0968762,"Elm St, Cambridge, MA, USA",42.3918834,-71.1193847,,,,,,,,,,
3423400367,0,,Dover Street,Boston,"Corner of Dover Street, Dover Spa Luncheonette",1,,"E Berkeley St, Boston, MA, USA",42.344308,-71.067073,,,,,,,,,,,,,
3423400537,0,,Congress Street,Boston,"Congress Street, Dock Square Grill, Seagram's Billboard",1,,"Congress St, Boston, MA, USA",42.3514296,-71.0501324,,,,,,,,,,,,,
3423401283,0,,Causeway Street,Boston,"Causeway Street, Pard Dog Food Billboard",1,,"Causeway St, Boston, MA, USA",42.3656404,-71.0607822,"Causeway St, Boston, MA, USA",42.3656404,-71.0607822,,,,,,,,,,
3423401511,0,Cambridge,Cambridge Street,Cambridge,"Cambridge Street, Rouffa's Furniture Store",1,,"Cambridge St, Cambridge, MA, USA",42.3733224,-71.0977003,,,,,,,,,,,,,
3423401807,0,,"Kenmore Square, Brookline Avenue",Boston,"Kenmore Square, Brookline Avenue, Sylvania Television",1,,"Brookline Ave, Boston, MA, USA",42.3426892,-71.1033003,"Brookline Ave, Boston, MA, USA",42.3426892,-71.1033003,,,,,,,,,,
3423424405,0,Somerville,Broadway,Somerville,"Somerville, Broadway, Winter Hill Variety Store",1,,"Broadway, Somerville, MA, USA",42.3977741,-71.1056987,,,,,,,,,,,,,
3423424529,0,,Park Drive and Boylston Street,Boston,"Park Drive and Boylston Street, Clinton Clothing",1,,"Park Dr & Boylston St, Boston, MA 02215, USA",42.3455679,-71.0943118,,,,,,,,,,,,,
3423424697,0,Somerville,Concord Avenue and Beacon Street,Somerville,"Somerville, Concord Avenue and Beacon Street, Concord Market",1,,"Concord Ave & Beacon St, Somerville, MA 02143, USA",42.375122,-71.1025281,,,,,,,,,,,,,
3423425383,0,,Albany Street,Boston,"Albany Street, Cooper Tires",1,,"Albany St, Boston, MA, USA",42.3421328,-71.0629492,,,,,,,,,,,,,
3423425531,0,Cambridge,Albany Street,Cambridge,"Cambridge, Albany Street, Light Lunch",1,,"Albany St, Cambridge, MA 02139, USA",42.3600327,-71.0978469,,,,,,,,,,,,,
3423425695,0,Cambridge,"Central Square, Massachusetts Avenue",Cambridge,"Central Square, Massachusetts Avenue, Foley Cafe, 12:30 P.M.",1,,"Central Square, Boston, MA 02128, USA",42.3771315,-71.0401195,,,,,,,,,,,,,
3423426031,0,,Union Street,Boston,"Union Street, Coca-Cola and Krueger Signs, 1:00 P.M.",1,,"Union St, Boston, MA, USA",42.3610208,-71.0569512,,,,,,,,,,,,,
3423454463,0,Cambridge,Massachusetts Avenue,Cambridge,"Cambridge, Massachusetts Avenue, Ford Sales",1,,"Massachusetts Ave, Cambridge, MA, USA",42.3759288,-71.1185864,,,,,,,,,,,,,
3423454651,0,Cambridge,Massachusetts Avenue and Blanche Street,Cambridge,"Cambridge, Massachusetts Avenue, Between Blake Street and Hadley Street, Goodwill Used Cars",1,,"Blanche St & Massachusetts Ave, Cambridge, MA 02139, USA",42.3626544,-71.0990583,,,,,,,,,,,,,
3423454881,0,Cambridge,Massachusetts Avenue and Blanche Street,Cambridge,"Cambridge, Massachusetts Avenue, Between Blake Street and Hadley Street, Used Car Lot",1,,"Blanche St & Massachusetts Ave, Cambridge, MA 02139, USA",42.3626544,-71.0990583,,,,,,,,,,,,,
3423455101,0,,Huntington Avenue and Massachusetts Avenue,Boston,"Parking Lot, Near Huntington Avenue and Massachusetts Avenue",1,,"Massachusetts Ave & Huntington Ave, Boston, MA 02115, USA",42.3427153,-71.0848001,,,,,,,,,,,,,
3423455323,0,Cambridge,Concord Avenue,Cambridge,"Cambridge, Concord Avenue, Produce Stand",1,,"Concord Ave, Cambridge, MA, USA",42.3904938,-71.1538706,,,,,,,,,,,,,
